Country Name,Country Code,Series Name,Series Code,2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Botswana,BWA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6089.39910818972,6704.5368172849,6895.57441329798,6402.91018338391,6729.06559427961,6855.16031130191,6973.09884562464,7051.34649085203,6304.86230239663,6887.75217140142
Botswana,BWA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,7.80650854110718,7.97482490539551,7.29975414276123,6.72130727767944,6.91436862945557,8.73999977111816,..
Botswana,BWA,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,41.5,..,..,..,..,..,..
Brazil,BRA,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,68.12,..,..,70.04,..,..,..,84.04
Brazil,BRA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.9274215698242,99.9350128173828,99.945556640625,99.9561996459961,99.9000015258789,99.9000015258789,99.9000015258789,100,100,..
Brazil,BRA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,97.2218170166016,97.5020370483398,97.9100799560547,98.2324066162109,98.4671325683594,99.1695938110352,98.4109039306641,98.4820861816406,100,..
Brazil,BRA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,9056.58043788945,9247.5733810643,9214.97724357405,8813.98980647828,8455.31234246959,8498.29390646058,8582.33863665038,8622.06659859425,8228.7742633553,8551.20533611534
Brazil,BRA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.85510015487671,5.8388500213623,5.94848012924194,6.24105978012085,6.314040184021,6.32047986984253,6.08851003646851,..,..,..
Brazil,BRA,Income share held by highest 10%,SI.DST.10TH.10,42.4,41.7,41,40.9,42,42,42.5,41.9,39.4,..
British Virgin Islands,VGB,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.6580657958984,99.7630615234375,99.7133560180664,100,100,100,100,100,100,..
British Virgin Islands,VGB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,98.1756439208984,98.3927688598633,98.7217178344727,100,100,100,100,100,100,..
British Virgin Islands,VGB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,4.71405982971191,3.79742002487183,2.46259999275208,2.4343900680542,2.63095998764038,2.59050011634827,..
British Virgin Islands,VGB,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,..
Brunei Darussalam,BRN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,..
Brunei Darussalam,BRN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,34096.9075567649,32924.9900296506,31678.937310877,31164.0362528468,30038.7344907329,30101.5287956055,29802.7828760991,30646.1092493861,30696.8771486375,29927.0436506864
Brunei Darussalam,BRN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.88959002494812,..,3.35318994522095,..,4.42540979385376,..,..,..,..,..
Brunei Darussalam,BRN,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,62.99,..,..,72.2,..,..,..,83.97
Bulgaria,BGR,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,99.8000030517578,..
Bulgaria,BGR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,..
Bulgaria,BGR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6693.61236429071,6693.45015260161,6796.68911922266,7074.68102325059,7341.04761379451,7599.12495683519,7859.67803704994,8234.78133356177,7920.91133027298,8293.56787747098
Bulgaria,BGR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.47637009620667,4.05822992324829,..,..,..,4.07527017593384,..,..,..,..
Bulgaria,BGR,Income share held by highest 10%,SI.DST.10TH.10,27.4,27.6,28.8,28.7,31.4,31.9,32.6,31.4,..,..
Burkina Faso,BFA,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,14.36,..,..,43.16,..,..,..,36.11
Burkina Faso,BFA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,54.2607688903809,55.4487113952637,58.4000015258789,58.0094757080078,59.723461151123,61.4665756225586,62.2999992370605,64.4310836791992,65.75390625,..
Burkina Faso,BFA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,1.53115248680115,1.08225417137146,4.74987554550171,..,..,..,..,..,..,..
Burkina Faso,BFA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,622.519711182775,639.232921274197,647.428702154053,653.32726813947,672.363039910892,693.72643925639,718.642559523889,738.21890116854,731.522070723226,760.440926573559
Burkina Faso,BFA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.60315990447998,4.08343982696533,4.05329990386963,3.67008996009827,..,5.62846994400024,5.488609790802,5.69684505462646,5.51907587051392,..
Burkina Faso,BFA,Income share held by highest 10%,SI.DST.10TH.10,..,..,29.6,..,..,..,37.5,..,..,..
Burundi,BDI,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,7.11,..,..,..,..,..,..,..
Burundi,BDI,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,58.5,52.4000015258789,52.0999984741211,57.1261405944824,58.6016998291016,61.7999992370605,61.429931640625,62.5940437316895,63.6784400939941,..
Burundi,BDI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..,0.998028159141541,0.980122625827789,1.73785471916199,2.38418173789978,1.65840876102448,3.31082940101624,3.45154094696045,3.4841194152832,..
Burundi,BDI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,319.398285661768,324.787716856309,328.105829272652,305.511144099475,294.181824292366,286.395458977172,281.934731740358,278.202597686734,270.657674408175,267.319065788321
Burundi,BDI,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.16786003112793,5.99535989761353,6.78452014923096,6.37054014205933,4.69199991226196,4.76202011108398,5.07864999771118,5.34668445587158,5.0409836769104,..
Burundi,BDI,Income share held by highest 10%,SI.DST.10TH.10,..,31,..,..,..,..,..,..,..,..
Cabo Verde,CPV,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Cabo Verde,CPV,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,91.5009231567383,91.7658004760742,91.8759689331055,92.0306243896484,92.3958206176758,92.7901382446289,93.2488327026367,93.5,94.4859771728516,..
Cabo Verde,CPV,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,69.6010894775391,71.5209045410156,73.7271270751953,76.1404571533203,78.6211242675781,80.990234375,84.9697341918945,87.2879028320313,93.5137023925781,..
Cabo Verde,CPV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3085.19174555425,3070.46369962488,3050.27234617825,3043.03138156811,3147.8374430422,3225.75175318147,3333.06610990367,3482.44847194741,2935.32104578217,3106.36120626121
Cabo Verde,CPV,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,5.00144004821777,4.96387004852295,5.26691007614136,5.28879022598267,5.18174982070923,5.36884689331055,4.73345994949341,7.58479499816895,..
Cabo Verde,CPV,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,32.3,..,..,..,..,..,..
Cambodia,KHM,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,22.17,..,..,21.67,..,..,..,33.39
Cambodia,KHM,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,94.2924118041992,94.8612899780273,96.9000015258789,95.734130859375,96.4033203125,99.0599975585938,99.3592681884766,96.9000015258789,97.3000030517578,..
Cambodia,KHM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,43.1775283813477,47.4125480651855,44.7267532348633,56.1210784912109,61.7098274230957,86.0893402099609,75.4940567016602,79.9697570800781,82.9139785766602,..
Cambodia,KHM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,992.549834232567,1048.13249470847,1104.74996952419,1162.90499489402,1224.22042803393,1289.98581415514,1365.8290574314,1441.17922808195,1377.14508617221,1399.77776027913
Cambodia,KHM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1.56089997291565,2.05053997039795,1.90938997268677,2.59999990463257,2.79999995231628,3.20000004768372,2.16285991668701,..,..,..
Cambodia,KHM,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Cameroon,CMR,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,12.18,..,..,34.59,..,..,..,51.65
Cameroon,CMR,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,88.2696990966797,88.5418395996094,89.1999969482422,89.8022079467773,90.6547775268555,91.5016326904297,90,93.1857986450195,94.026611328125,..
Cameroon,CMR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,17.9122085571289,19.1956977844238,18.8019466400146,21.0984592437744,21.8343601226807,22.5990962982178,26.2765331268311,24.1768779754639,24.9756126403809,..
Cameroon,CMR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1278.16438392947,1306.02747811535,1343.92845524395,1382.5097900241,1407.27452167776,1419.17613378921,1437.27153388392,1449.27754809853,1419.67671120992,1432.56495577351
Cameroon,CMR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.60306000709534,2.6554799079895,2.58396005630493,2.65791988372803,2.56234002113342,3.05962991714478,3.03096008300781,3.08087658882141,3.16616129875183,..
Cameroon,CMR,Income share held by highest 10%,SI.DST.10TH.10,..,..,35,..,..,..,..,..,..,..
Canada,CAN,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,99.1,..,..,99.73,..,..,..,99.63
Canada,CAN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,..
Canada,CAN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,..
Canada,CAN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,42315.8073891558,42846.2841957958,43635.0954811371,43596.1355365546,43536.9134032467,44325.4883367463,44917.4837282326,45109.2444855151,42258.6910170917,43945.5569903772
Canada,CAN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Canada,CAN,Income share held by highest 10%,SI.DST.10TH.10,25.2,25.1,25.2,25.5,25,25.3,..,..,..,..
Cayman Islands,CYM,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,..
Cayman Islands,CYM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,..
Cayman Islands,CYM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,74688.8864037566,74420.119191193,75246.8261541483,76284.1942951101,77694.6107132998,79133.8001721067,81494.8886873622,83639.8335768009,77959.1104862466,..
Cayman Islands,CYM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,13.75,..,..,..,..
Central African Republic,CAF,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,27.0816841125488,27.9654445648193,28.6945018768311,29.4680404663086,30.4521179199219,31.4653224945068,32.2973785400391,32.0999984741211,33.5629196166992,..
Central African Republic,CAF,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..,0.625170886516571,0.984929382801056,1.43695080280304,1.96149611473083,2.38064002990723,2.52897596359253,1.53156745433807,2.25286674499512,..
Central African Republic,CAF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,575.501888818936,365.116126336385,364.083958043078,377.422917680195,391.473534551141,404.002459146999,412.990202678674,418.721683395392,415.090990549444,411.146339761441
Central African Republic,CAF,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1.98034727573395,2.6382143497467,2.22015333175659,1.91022861003876,1.75408899784088,1.75365018844604,1.56587600708008,1.76871228218079,2.16669702529907,..
Central African Republic,CAF,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Chad,TCD,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,12.43,..,..,21.76,..,..,..,..
Chad,TCD,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,24.6294422149658,25.8751335144043,27.1093788146973,32.4000015258789,31.1162071228027,33.7287712097168,36.1601905822754,36.7000007629395,40.624454498291,..
Chad,TCD,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,3.05935740470886,3.04797101020813,3.0153751373291,0.52286285161972,2.85506963729858,4.13559150695801,2.30808305740356,..,1.99430644512177,..
Chad,TCD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,737.612607850153,753.962623338242,779.846646694773,776.019752284262,704.960071760413,663.164729428375,658.688891935225,660.069928788137,630.56913131474,604.98717240757
Chad,TCD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.20615005493164,2.85070991516113,2.59999990463257,2.40000009536743,2.29999995231628,2.45481991767883,2.25947999954224,2.37245988845825,2.90851044654846,..
Chad,TCD,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,29.7,..,..,..
Channel Islands,CHI,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,..
Channel Islands,CHI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,..
Channel Islands,CHI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..
Chile,CHL,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,63.26,..,..,74.35,..,..,..,87.06
Chile,CHL,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,99.8000030517578,100,99.8768615722656,100,99.8000030517578,100,100,100,..
Chile,CHL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,100,100,..
Chile,CHL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,12973.2383185152,13271.914845766,13367.2282704542,13495.0106099649,13550.8119310854,13540.4386716385,13886.1905540497,13828.6343625026,12890.2643426289,14322.2893824278
Chile,CHL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,4.52942991256714,4.73094987869263,4.87530994415283,5.34201002120972,5.41966009140015,5.43316984176636,..,..,..
Chile,CHL,Income share held by highest 10%,SI.DST.10TH.10,..,37.4,..,36.1,..,36.3,..,..,35.8,..
China,CHN,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,78.93,..,..,79.53,..,..,..,88.71
China,CHN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,100,100,..
China,CHN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,99.9210739135742,99.992431640625,100,100,100,100,100,100,100,..
China,CHN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6591.65085082332,7056.41062734444,7532.77199570517,8016.43143498003,8516.51369911542,9053.21273337092,9619.19248413167,10155.4929447876,10358.2594478753,11188.3025403105
China,CHN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.07742977142334,3.85250997543335,3.72663998603821,3.82487010955811,3.79362010955811,3.66744995117188,3.54249000549316,3.53999996185303,3.5699999332428,..
China,CHN,Income share held by highest 10%,SI.DST.10TH.10,31.5,30.3,29.7,29.4,29.4,29.9,29.4,29.5,..,..
Colombia,COL,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,39,..,..,45.76,..,..,..,59.72
Colombia,COL,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,99.7261047363281,99.8202285766602,99.8383636474609,99.8097152709961,99.8000030517578,99.9000015258789,99.9000015258789,100,100,..
Colombia,COL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,87.0779647827148,90.0737686157227,89.8921508789063,91.7902450561523,92.7619934082031,92.7403411865234,92.6166763305664,98.7082977294922,100,..
